Order ID,Ship Mode,Count of Shipping ID
TU-2013-1630,Standard Class,1
TU-2013-1860,Standard Class,1
TU-2013-1880,Second Class,1
TU-2013-1960,Standard Class,1
TU-2013-1970,Second Class,1
TU-2013-2020,Standard Class,1
TU-2013-2060,Standard Class,1
TU-2013-2120,Standard Class,1
TU-2013-2150,Second Class,1
TU-2013-2180,Standard Class,1
TU-2013-2240,Standard Class,1
TU-2013-2270,Standard Class,1
TU-2013-2330,Same Day,1
TU-2013-2390,Standard Class,1
TU-2013-2440,Second Class,1
TU-2013-2450,Second Class,1
TU-2013-2480,Same Day,1
TU-2013-2500,Standard Class,1
TU-2013-2580,Standard Class,1
TU-2013-2640,Second Class,1
TU-2013-2760,Standard Class,1
TU-2013-2790,First Class,1
TU-2013-2810,Standard Class,1
TU-2013-2850,Standard Class,1
TU-2013-2860,Standard Class,1
TU-2013-2890,Second Class,1
TU-2013-2950,Standard Class,1
TU-2013-30,First Class,1
TU-2013-3080,Same Day,1
TU-2013-3100,Standard Class,1
TU-2013-3210,First Class,1
TU-2013-3310,Second Class,1
TU-2013-3320,Standard Class,1
TU-2013-3330,Standard Class,1
TU-2013-3390,Standard Class,1
TU-2013-3540,Second Class,1
TU-2013-3550,Standard Class,1
TU-2013-360,Standard Class,1
TU-2013-3670,Standard Class,1
TU-2013-3700,Same Day,1
TU-2013-3770,Standard Class,1
TU-2013-3800,Standard Class,1
TU-2013-3820,Standard Class,1
TU-2013-3840,Standard Class,1
TU-2013-3850,Standard Class,1
TU-2013-3920,Standard Class,1
TU-2013-3950,First Class,1
TU-2013-3960,Second Class,1
TU-2013-3980,Standard Class,1
TU-2013-4030,Second Class,1
TU-2013-420,Standard Class,1
TU-2013-4400,Standard Class,1
TU-2013-4470,Standard Class,1
TU-2013-4490,First Class,1
TU-2013-4650,Standard Class,1
TU-2013-4760,Standard Class,1
TU-2013-4770,Standard Class,1
TU-2013-4780,Standard Class,1
TU-2013-480,Standard Class,1
TU-2013-4890,Second Class,1
TU-2013-4930,Second Class,1
TU-2013-4970,Standard Class,1
TU-2013-5000,Standard Class,1
TU-2013-5030,Standard Class,1
TU-2013-5040,Standard Class,1
TU-2013-5090,Standard Class,1
TU-2013-510,Same Day,1
TU-2013-5130,Standard Class,1
TU-2013-5140,Standard Class,1
TU-2013-5170,Standard Class,1
TU-2013-5210,Second Class,1
TU-2013-5300,Standard Class,1
TU-2013-5310,Standard Class,1
TU-2013-5370,Standard Class,1
TU-2013-5440,Standard Class,1
TU-2013-5450,Standard Class,1
TU-2013-5470,First Class,1
TU-2013-5490,Standard Class,1
TU-2013-5520,Standard Class,1
TU-2013-5530,Standard Class,1
TU-2013-5580,First Class,1
TU-2013-5670,Standard Class,1
TU-2013-5750,Standard Class,1
TU-2013-5760,First Class,1
TU-2013-5780,Standard Class,1
TU-2013-6240,First Class,1
TU-2013-6330,Second Class,1
TU-2013-6370,Standard Class,1
TU-2013-6400,First Class,1
TU-2013-6410,Same Day,1
TU-2013-6430,Second Class,1
TU-2013-6470,Second Class,1
TU-2013-6530,Standard Class,1
TU-2013-6690,Standard Class,1
TU-2013-6840,Standard Class,1
TU-2013-690,Standard Class,1
TU-2013-6900,Standard Class,1
TU-2013-6990,Standard Class,1
TU-2013-7040,Standard Class,1
TU-2013-710,First Class,1
TU-2013-7100,Standard Class,1
TU-2013-7200,Second Class,1
TU-2013-7240,First Class,1
TU-2013-7250,Standard Class,1
TU-2013-7280,Second Class,1
TU-2013-7300,Standard Class,1
TU-2013-7360,Standard Class,1
TU-2013-7370,Standard Class,1
TU-2013-7380,Standard Class,1
TU-2013-7590,First Class,1
TU-2013-7630,Standard Class,1
TU-2013-780,Standard Class,1
TU-2013-7800,Second Class,1
TU-2013-7820,Second Class,1
TU-2013-7830,Standard Class,1
TU-2013-7860,Standard Class,1
TU-2013-7880,Standard Class,1
TU-2013-790,Standard Class,1
TU-2013-7900,Same Day,1
TU-2013-7990,Same Day,1
TU-2013-8060,Standard Class,1
TU-2013-8130,Second Class,1
TU-2013-8160,First Class,1
TU-2013-8240,Standard Class,1
TU-2013-8250,Second Class,1
TU-2013-8310,Standard Class,1
TU-2013-8550,Standard Class,1
TU-2013-8580,Standard Class,1
TU-2013-860,Standard Class,1
TU-2013-8600,Same Day,1
TU-2013-8610,Second Class,1
TU-2013-8650,Standard Class,1
TU-2013-8700,Second Class,1
TU-2013-9100,First Class,1
TU-2013-9120,Standard Class,1
TU-2013-9190,Standard Class,1
TU-2013-9210,Standard Class,1
TU-2013-9220,Standard Class,1
TU-2013-9230,Same Day,1
TU-2013-9240,Standard Class,1
TU-2013-9320,Standard Class,1
TU-2013-9330,First Class,1
TU-2013-9400,Standard Class,1
TU-2013-9460,Standard Class,1
TU-2013-9510,Standard Class,1
TU-2013-9520,Standard Class,1
TU-2013-9530,Standard Class,1
TU-2013-9560,Standard Class,1
TU-2013-9570,First Class,1
TU-2013-9580,Standard Class,1
TU-2013-9640,Second Class,1
TU-2013-9780,Second Class,1
TU-2013-9790,Standard Class,1
TU-2013-9810,First Class,1
TU-2013-9820,Standard Class,1
TU-2014-0,Standard Class,1
TU-2014-100,First Class,1
TU-2014-10000,Second Class,1
TU-2014-1230,First Class,1
TU-2014-1280,Second Class,1
TU-2014-130,Standard Class,1
TU-2014-1300,Standard Class,1
TU-2014-1310,Standard Class,1
TU-2014-1370,First Class,1
TU-2014-1390,Standard Class,1
TU-2014-1420,Standard Class,1
TU-2014-1450,Same Day,1
TU-2014-1660,Second Class,1
TU-2014-1670,Second Class,1
TU-2014-1770,Standard Class,1
TU-2014-1910,Standard Class,1
TU-2014-1960,Same Day,1
TU-2014-1970,Standard Class,1
TU-2014-1990,First Class,1
TU-2014-200,Standard Class,1
TU-2014-210,Standard Class,1
TU-2014-2150,Standard Class,1
TU-2014-220,Second Class,1
TU-2014-2330,First Class,1
TU-2014-2340,Standard Class,1
TU-2014-2390,Same Day,1
TU-2014-2440,Standard Class,1
TU-2014-2480,Same Day,1
TU-2014-2500,Second Class,1
TU-2014-2520,Standard Class,1
TU-2014-260,Standard Class,1
TU-2014-2610,Standard Class,1
TU-2014-2650,Standard Class,1
TU-2014-2660,Second Class,1
TU-2014-2680,Standard Class,1
TU-2014-2710,Second Class,1
TU-2014-2760,Second Class,1
TU-2014-2840,Standard Class,1
TU-2014-2850,Standard Class,1
TU-2014-2860,Standard Class,1
TU-2014-2880,Standard Class,1
TU-2014-2900,First Class,1
TU-2014-2990,Standard Class,1
TU-2014-3030,Standard Class,1
TU-2014-3080,Standard Class,1
TU-2014-3110,First Class,1
TU-2014-3120,Standard Class,1
TU-2014-3160,Second Class,1
TU-2014-3190,Standard Class,1
TU-2014-3270,Standard Class,1
TU-2014-3290,Standard Class,1
TU-2014-330,Standard Class,1
TU-2014-3350,Standard Class,1
TU-2014-340,Standard Class,1
TU-2014-3410,Second Class,1
TU-2014-3430,Standard Class,1
TU-2014-3470,Standard Class,1
TU-2014-3480,Standard Class,1
TU-2014-3530,Standard Class,1
TU-2014-3550,Second Class,1
TU-2014-3560,Second Class,1
TU-2014-3570,Standard Class,1
TU-2014-3610,First Class,1
TU-2014-3630,Standard Class,1
TU-2014-3660,Second Class,1
TU-2014-3680,Standard Class,1
TU-2014-3690,Standard Class,1
TU-2014-3740,Standard Class,1
TU-2014-3780,First Class,1
TU-2014-380,Standard Class,1
TU-2014-3910,Standard Class,1
TU-2014-3960,First Class,1
TU-2014-40,Standard Class,1
TU-2014-4080,First Class,1
TU-2014-4210,Standard Class,1
TU-2014-4220,Standard Class,1
TU-2014-4230,First Class,1
TU-2014-4250,Standard Class,1
TU-2014-4360,First Class,1
TU-2014-4400,Standard Class,1
TU-2014-4420,Standard Class,1
TU-2014-4490,Standard Class,1
TU-2014-4500,Standard Class,1
TU-2014-4510,Second Class,1
TU-2014-4750,Standard Class,1
TU-2014-4770,Standard Class,1
TU-2014-480,Second Class,1
TU-2014-4810,Standard Class,1
TU-2014-4860,Second Class,1
TU-2014-4870,Standard Class,1
TU-2014-4880,Standard Class,1
TU-2014-4910,Standard Class,1
TU-2014-4920,Standard Class,1
TU-2014-4970,Standard Class,1
TU-2014-4980,Second Class,1
TU-2014-4990,Second Class,1
TU-2014-50,Standard Class,1
TU-2014-5130,Same Day,1
TU-2014-5170,Second Class,1
TU-2014-5220,First Class,1
TU-2014-5240,Standard Class,1
TU-2014-5260,Same Day,1
TU-2014-530,Second Class,1
TU-2014-5310,Standard Class,1
TU-2014-5360,Second Class,1
TU-2014-5370,Same Day,1
TU-2014-540,First Class,1
TU-2014-5400,Standard Class,1
TU-2014-5420,Standard Class,1
TU-2014-5440,First Class,1
TU-2014-5450,Standard Class,1
TU-2014-5540,Second Class,1
TU-2014-5580,Standard Class,1
TU-2014-5590,Standard Class,1
TU-2014-5660,Same Day,1
TU-2014-5710,Standard Class,1
TU-2014-5720,Second Class,1
TU-2014-5790,Second Class,1
TU-2014-5830,First Class,1
TU-2014-5850,Standard Class,1
TU-2014-5890,Second Class,1
TU-2014-5970,Standard Class,1
TU-2014-600,Standard Class,1
TU-2014-6030,Standard Class,1
TU-2014-6040,Standard Class,1
TU-2014-6050,Second Class,1
TU-2014-6130,First Class,1
TU-2014-6160,Second Class,1
TU-2014-6180,Standard Class,1
TU-2014-6200,Standard Class,1
TU-2014-6210,First Class,1
TU-2014-6220,First Class,1
TU-2014-6240,Standard Class,1
TU-2014-6290,Standard Class,1
TU-2014-6330,Standard Class,1
TU-2014-6400,First Class,1
TU-2014-6410,First Class,1
TU-2014-6430,Standard Class,1
TU-2014-6470,Second Class,1
TU-2014-6490,Standard Class,1
TU-2014-6530,Same Day,1
TU-2014-6540,Second Class,1
TU-2014-6570,Standard Class,1
TU-2014-6630,Second Class,1
TU-2014-6640,Standard Class,1
TU-2014-6730,First Class,1
TU-2014-6780,Standard Class,1
TU-2014-6830,Second Class,1
TU-2014-6860,Standard Class,1
TU-2014-7000,Standard Class,1
TU-2014-7020,Second Class,1
TU-2014-7080,Standard Class,1
TU-2014-7090,Standard Class,1
TU-2014-7130,Standard Class,1
TU-2014-7230,Standard Class,1
TU-2014-7290,Standard Class,1
TU-2014-7370,Same Day,1
TU-2014-7440,Second Class,1
TU-2014-7530,Standard Class,1
TU-2014-7640,Standard Class,1
TU-2014-7830,Standard Class,1
TU-2014-7870,First Class,1
TU-2014-7890,Standard Class,1
TU-2014-7900,Standard Class,1
TU-2014-7930,Standard Class,1
TU-2014-7970,Standard Class,1
TU-2014-7980,Standard Class,1
TU-2014-8010,Standard Class,1
TU-2014-8080,Second Class,1
TU-2014-810,First Class,1
TU-2014-8160,Standard Class,1
TU-2014-8210,Standard Class,1
TU-2014-8250,First Class,1
TU-2014-8270,Second Class,1
TU-2014-8280,Standard Class,1
TU-2014-8330,Second Class,1
TU-2014-8390,Standard Class,1
TU-2014-8460,Standard Class,1
TU-2014-8490,First Class,1
TU-2014-8520,Standard Class,1
TU-2014-8530,First Class,1
TU-2014-8550,Second Class,1
TU-2014-8570,Standard Class,1
TU-2014-8630,Standard Class,1
TU-2014-8680,First Class,1
TU-2014-8720,First Class,1
TU-2014-8830,Standard Class,1
TU-2014-8850,Standard Class,1
TU-2014-8880,First Class,1
TU-2014-890,First Class,1
TU-2014-8990,Standard Class,1
TU-2014-9000,Second Class,1
TU-2014-9010,Second Class,1
TU-2014-9100,Standard Class,1
TU-2014-9180,Standard Class,1
TU-2014-9220,Same Day,1
TU-2014-9280,First Class,1
TU-2014-930,Standard Class,1
TU-2014-9310,Standard Class,1
TU-2014-9340,Standard Class,1
TU-2014-9350,Standard Class,1
TU-2014-9390,First Class,1
TU-2014-9400,Second Class,1
TU-2014-9440,Standard Class,1
TU-2014-9460,First Class,1
TU-2014-9480,First Class,1
TU-2014-950,Standard Class,1
TU-2014-9520,Standard Class,1
TU-2014-9620,Standard Class,1
TU-2014-9670,Second Class,1
TU-2014-9690,Standard Class,1
TU-2014-9700,Second Class,1
TU-2014-9720,Standard Class,1
TU-2014-980,Second Class,1
TU-2014-9810,Standard Class,1
TU-2014-9840,Standard Class,1
TU-2014-9850,Second Class,1
TU-2014-9870,Standard Class,1
TU-2014-9920,Second Class,1
TX-2011-390,Same Day,1
TX-2011-5720,Second Class,1
TX-2011-5830,First Class,1
TX-2011-9050,Standard Class,1
TX-2012-1950,Second Class,1
TX-2012-3350,Same Day,1
TX-2012-690,Standard Class,1
TX-2013-1390,Second Class,1
TX-2013-490,Second Class,1
TX-2013-5060,Standard Class,1
TX-2013-9280,Standard Class,1
TX-2014-1570,Standard Class,1
TX-2014-2770,Standard Class,1
TX-2014-3270,Second Class,1
TX-2014-360,Standard Class,1
TX-2014-4340,Standard Class,1
TZ-2011-1130,Second Class,1
TZ-2011-150,Standard Class,1
TZ-2011-3030,Second Class,1
TZ-2011-3990,Second Class,1
TZ-2011-4790,First Class,1
TZ-2011-5130,First Class,1
TZ-2011-7370,Standard Class,1
TZ-2011-8300,Standard Class,1
TZ-2011-8610,Standard Class,1
TZ-2011-9610,Standard Class,1
TZ-2012-1230,Same Day,1
TZ-2012-220,Standard Class,1
TZ-2012-2720,Standard Class,1
TZ-2012-5380,Standard Class,1
TZ-2012-5980,Second Class,1
TZ-2012-6760,Same Day,1
TZ-2012-7300,Standard Class,1
TZ-2012-8050,Standard Class,1
TZ-2013-140,Standard Class,1
TZ-2013-210,First Class,1
TZ-2013-2370,Standard Class,1
TZ-2013-300,Standard Class,1
TZ-2013-3060,Same Day,1
TZ-2013-4050,Standard Class,1
TZ-2013-4360,Standard Class,1
TZ-2013-4510,Standard Class,1
TZ-2013-4740,Second Class,1
TZ-2013-6160,Second Class,1
TZ-2013-620,Standard Class,1
TZ-2013-6920,Second Class,1
TZ-2013-6960,Second Class,1
TZ-2013-7040,Standard Class,1
TZ-2013-720,Standard Class,1
TZ-2013-7270,Second Class,1
TZ-2013-7750,Standard Class,1
TZ-2013-7780,First Class,1
TZ-2013-810,First Class,1
TZ-2013-8210,Same Day,1
TZ-2013-8600,First Class,1
TZ-2013-9020,Standard Class,1
TZ-2014-10,First Class,1
TZ-2014-1350,First Class,1
TZ-2014-1570,Standard Class,1
TZ-2014-1730,Standard Class,1
TZ-2014-2650,Standard Class,1
TZ-2014-2680,Second Class,1
TZ-2014-2790,Standard Class,1
TZ-2014-2850,Standard Class,1
TZ-2014-3030,First Class,1
TZ-2014-3450,First Class,1
TZ-2014-3700,Standard Class,1
TZ-2014-3770,Second Class,1
TZ-2014-3960,Second Class,1
TZ-2014-4810,Same Day,1
TZ-2014-5290,Standard Class,1
TZ-2014-5550,First Class,1
TZ-2014-570,First Class,1
TZ-2014-6630,Standard Class,1
TZ-2014-6820,First Class,1
TZ-2014-7100,Standard Class,1
TZ-2014-7250,Standard Class,1
TZ-2014-7370,Standard Class,1
TZ-2014-750,Standard Class,1
TZ-2014-7960,Standard Class,1
TZ-2014-8110,Standard Class,1
TZ-2014-8190,Second Class,1
TZ-2014-8220,Standard Class,1
TZ-2014-8350,First Class,1
TZ-2014-8730,Same Day,1
TZ-2014-9160,Second Class,1
TZ-2014-9260,Standard Class,1
TZ-2014-9600,Standard Class,1
TZ-2014-9930,Second Class,1
UG-2011-7530,Standard Class,1
UG-2011-9740,First Class,1
UG-2012-3580,Standard Class,1
UG-2012-4480,Standard Class,1
UG-2012-5670,Second Class,1
UG-2012-6570,First Class,1
UG-2012-9920,Standard Class,1
UG-2013-250,Standard Class,1
UG-2013-540,First Class,1
UG-2013-8510,Standard Class,1
UG-2013-9250,Second Class,1
UG-2014-1650,Standard Class,1
UG-2014-3970,Standard Class,1
UG-2014-4160,Same Day,1
UG-2014-4850,Standard Class,1
UG-2014-630,Second Class,1
UG-2014-770,Same Day,1
UG-2014-8990,Standard Class,1
UG-2014-9530,Standard Class,1
UP-2011-1010,First Class,1
UP-2011-1230,Standard Class,1
UP-2011-1250,Standard Class,1
UP-2011-1770,Standard Class,1
UP-2011-2680,Standard Class,1
UP-2011-3090,Same Day,1
UP-2011-3170,First Class,1
UP-2011-3180,Second Class,1
UP-2011-3340,Standard Class,1
UP-2011-3730,Standard Class,1
UP-2011-4400,Second Class,1
UP-2011-4510,Standard Class,1
UP-2011-5210,Standard Class,1
UP-2011-5440,First Class,1
UP-2011-5790,Standard Class,1
UP-2011-6100,Standard Class,1
UP-2011-6400,Standard Class,1
UP-2011-680,Second Class,1
UP-2011-6930,Standard Class,1
UP-2011-7210,First Class,1
UP-2011-7680,Standard Class,1
UP-2011-7770,Standard Class,1
UP-2011-7960,Standard Class,1
UP-2011-810,Second Class,1
UP-2011-8110,Standard Class,1
UP-2011-8540,Standard Class,1
UP-2011-8610,First Class,1
UP-2011-870,Standard Class,1
UP-2011-9080,Standard Class,1
UP-2011-9150,Standard Class,1
UP-2011-960,Standard Class,1
UP-2012-1010,Standard Class,1
UP-2012-110,First Class,1
UP-2012-1130,Standard Class,1
UP-2012-1240,Standard Class,1
UP-2012-1620,First Class,1
UP-2012-1780,Second Class,1
UP-2012-1940,Standard Class,1
UP-2012-2380,Standard Class,1
UP-2012-2590,Standard Class,1
UP-2012-2800,Standard Class,1
UP-2012-2810,Standard Class,1
UP-2012-3020,Same Day,1
UP-2012-3090,Standard Class,1
UP-2012-330,Standard Class,1
UP-2012-3880,First Class,1
UP-2012-4460,Standard Class,1
UP-2012-4620,First Class,1
UP-2012-4910,Standard Class,1
UP-2012-5010,Standard Class,1
UP-2012-5230,Standard Class,1
UP-2012-5340,Standard Class,1
UP-2012-5430,Standard Class,1
UP-2012-5910,Standard Class,1
UP-2012-5960,First Class,1
UP-2012-6120,Standard Class,1
UP-2012-6350,Standard Class,1
UP-2012-6480,Standard Class,1
UP-2012-7030,Standard Class,1
UP-2012-7060,Standard Class,1
UP-2012-7080,Standard Class,1
UP-2012-7490,First Class,1
UP-2012-7610,Standard Class,1
UP-2012-8260,Standard Class,1
UP-2012-8290,Standard Class,1
UP-2012-8420,First Class,1
UP-2012-860,Standard Class,1
UP-2012-8840,Standard Class,1
UP-2012-8850,Standard Class,1
UP-2012-8890,Same Day,1
UP-2012-900,Second Class,1
UP-2012-9070,Standard Class,1
UP-2012-9830,Second Class,1
UP-2012-9910,Standard Class,1
UP-2013-1030,Second Class,1
UP-2013-1070,Standard Class,1
UP-2013-1170,Same Day,1
UP-2013-1250,Second Class,1
UP-2013-1490,Standard Class,1
UP-2013-1640,Standard Class,1
UP-2013-1680,First Class,1
UP-2013-190,Second Class,1
UP-2013-2050,Standard Class,1
UP-2013-2120,First Class,1
UP-2013-2240,Second Class,1
UP-2013-2480,First Class,1
UP-2013-2600,First Class,1
UP-2013-2800,Standard Class,1
UP-2013-2900,Standard Class,1
UP-2013-3000,Standard Class,1
UP-2013-3310,First Class,1
UP-2013-3400,Standard Class,1
UP-2013-3430,Second Class,1
UP-2013-3560,Standard Class,1
UP-2013-360,Standard Class,1
UP-2013-3890,Standard Class,1
UP-2013-410,Standard Class,1
UP-2013-4180,First Class,1
UP-2013-460,Standard Class,1
UP-2013-4600,Standard Class,1
UP-2013-4690,Second Class,1
UP-2013-4830,Standard Class,1
UP-2013-510,Second Class,1
UP-2013-5240,Standard Class,1
UP-2013-5300,Standard Class,1
UP-2013-5480,Second Class,1
UP-2013-5950,Second Class,1
UP-2013-6200,Standard Class,1
UP-2013-6390,Second Class,1
UP-2013-6590,Standard Class,1
UP-2013-6630,Standard Class,1
UP-2013-6640,Second Class,1
UP-2013-710,Same Day,1
UP-2013-7100,First Class,1
UP-2013-720,Standard Class,1
UP-2013-7260,Standard Class,1
UP-2013-7330,Standard Class,1
UP-2013-7360,Standard Class,1
UP-2013-7570,Standard Class,1
UP-2013-7710,Standard Class,1
UP-2013-7800,Standard Class,1
UP-2013-7970,Standard Class,1
UP-2013-8110,Standard Class,1
UP-2013-8220,First Class,1
UP-2013-8460,Standard Class,1
UP-2013-8480,First Class,1
UP-2013-8780,Second Class,1
UP-2013-910,Second Class,1
UP-2013-9150,Standard Class,1
UP-2013-9300,Standard Class,1
UP-2013-9310,Standard Class,1
UP-2013-9380,Standard Class,1
UP-2013-9460,Standard Class,1
UP-2013-9700,Standard Class,1
UP-2013-9820,Second Class,1
UP-2013-9840,Standard Class,1
UP-2013-9960,Standard Class,1
UP-2013-9990,Standard Class,1
UP-2014-100,First Class,1
UP-2014-1170,Standard Class,1
UP-2014-1390,Second Class,1
UP-2014-1400,Standard Class,1
UP-2014-1480,Standard Class,1
UP-2014-1500,Second Class,1
UP-2014-1540,Standard Class,1
UP-2014-1600,First Class,1
UP-2014-1960,Standard Class,1
UP-2014-200,Second Class,1
UP-2014-2040,First Class,1
UP-2014-2150,Standard Class,1
UP-2014-2460,Second Class,1
UP-2014-2690,First Class,1
UP-2014-2770,Standard Class,1
UP-2014-3150,Second Class,1
UP-2014-3230,Standard Class,1
UP-2014-3280,Standard Class,1
UP-2014-3330,First Class,1
UP-2014-3380,Standard Class,1
UP-2014-3450,Second Class,1
UP-2014-3650,Standard Class,1
UP-2014-3700,First Class,1
UP-2014-3710,Second Class,1
UP-2014-4040,Second Class,1
UP-2014-4290,Standard Class,1
UP-2014-4410,Standard Class,1
UP-2014-4500,Second Class,1
UP-2014-4650,Standard Class,1
UP-2014-4900,Standard Class,1
UP-2014-5040,Second Class,1
UP-2014-5120,Standard Class,1
UP-2014-5160,Standard Class,1
UP-2014-5190,First Class,1
UP-2014-5260,Standard Class,1
UP-2014-5290,Second Class,1
UP-2014-550,Standard Class,1
UP-2014-5660,Standard Class,1
UP-2014-5690,Standard Class,1
